,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
402009,20,9,任教主  精英,1,60203,111,50203,6,36252,34800,51498,0,211,111,50409,6,38430,35526,48594,0,218,111,50308,6,43512,26814,52224,0,301,111,50209,6,42060,44964,35526,0,306,111,50406,6,33348,50772,38430,0,314,111,50201,6,39156,41334,42060,0,401,111,50402,6,31170,46416,44964,0,4,1,900,630,18400,13,40203,0,0,20,0,0,400,4008,0,0,1,402010,"""前任教主任教主已退位护法，看来他屡教不改，要好好教训他。""",2,0,0,3,2000,61,0,0,3,26,2,2000,16,100,50,150,150,50,0,100
402010,20,10,东方菇凉  精英,1,60409,111,50409,6,39156,29718,53676,0,212,111,50308,6,39882,44964,37704,0,219,111,50309,6,33348,51498,37704,0,302,111,50207,6,39156,36978,46416,0,308,111,50410,6,39882,44964,37704,0,316,111,50411,6,40608,42786,39156,0,402,111,50406,6,45690,42786,34074,0,4,1,900,630,18400,13,10204,0,0,20,0,0,400,4008,0,0,1,402103,"""这是新教主东方菇凉，看他不男不女的样子，居然能成为新教主。""",2,0,0,3,2000,61,0,0,3,4,2,2000,45,100,150,50,50,150,0,100
402103,21,3,离秋水  精英,1,60308,113,50308,6,39090,29496,56064,0,215,113,50309,6,45732,46470,32448,0,302,113,50310,6,35400,50898,38352,0,305,113,50406,6,36138,43518,44994,0,310,113,50111,6,38352,47946,38352,0,319,113,50406,6,32448,40566,51636,0,405,113,50201,6,46470,36138,42042,0,2,1,456,319,9200,6,20204,0,0,20,0,0,200,4008,0,0,1,402108,"""没想到西夏王妃居然也和缥缈峰有瓜葛。""",2,0,0,2,2000,61,0,0,3,8,2,2000,34,100,150,50,150,50,0,100
402108,21,8,飘渺童姥  精英,1,60309,116,50309,6,39324,51420,37056,0,220,116,50310,6,33276,42348,52176,0,308,116,50310,6,34788,44616,48396,0,310,116,50207,6,40080,44616,43104,0,319,116,50304,6,40080,33276,54444,0,404,116,50111,6,35544,48396,43860,0,410,116,50401,6,34788,55200,37812,0,3,1,697,487,14400,10,40204,0,0,20,0,0,300,4008,0,0,1,402109,"""这便是缥缈峰主了，是个极其难对付的角色。""",2,0,0,2,2000,61,0,0,3,7,2,2000,35,100,150,150,50,50,0,100
402109,21,9,无厓子  精英,1,60310,117,50310,6,47268,51840,29742,0,301,117,50310,6,34314,42696,51840,0,309,117,50209,6,37362,54888,36600,0,314,117,50406,6,38124,54126,36600,0,320,117,50201,6,41934,34314,52602,0,405,117,50204,6,44220,38886,45744,0,411,117,50401,6,35838,54126,38886,0,4,1,936,655,19200,13,10205,0,0,20,0,0,400,4008,0,0,1,402110,"""没想到无厓子和飘渺童姥是师兄弟，这次真是九死一生。""",2,0,0,2,2000,61,0,0,3,26,2,2000,36,150,50,50,100,150,0,100
402110,21,10,逍遥三老  精英,1,60310,117,50310,6,41172,55650,32028,0,60309,117,50209,6,44220,44982,39648,0,60308,117,50207,6,43458,55650,29742,0,316,117,50410,6,44220,48792,35838,0,401,117,50411,6,45744,35076,48030,0,406,117,50207,6,35076,55650,38124,0,412,117,50210,6,44982,37362,46506,0,4,1,936,655,19200,13,20205,0,0,20,0,0,400,4008,0,0,1,402202,"""此三人合力，威力非同小可，定要小心。""",2,0,0,2,2000,61,0,0,3,4,2,2000,0,150,50,50,150,100,0,100
402202,22,2,达摩智  精英,1,60210,119,50209,6,37974,56550,36426,0,304,119,50207,6,36426,43392,51132,0,314,119,50406,6,34878,48036,48036,0,318,119,50111,6,47262,43392,40296,0,403,119,50406,6,45714,45714,39522,0,408,119,50404,6,36426,45714,48810,0,414,119,50405,6,43392,43392,44166,0,1,1,237,165,4800,3,40205,0,0,20,0,0,100,4008,0,0,1,402204,"""没想到又在这里遇上了大轮明王，这次可别让他跑了。""",2,0,0,6,2000,61,0,0,3,4,2,2000,23,150,50,100,50,150,0,100
402204,22,4,慕容富  精英,1,60207,120,50207,7,33600,48420,49980,0,306,120,50406,7,37500,56220,38280,0,317,120,50207,7,44520,38280,49200,0,320,120,50304,7,39060,49980,42960,0,405,120,50111,7,39840,54660,37500,0,410,120,50402,7,37500,49980,44520,0,301,120,50405,7,33600,49980,48420,0,2,1,477,333,10000,6,10201,0,0,20,0,0,200,4008,0,0,1,402206,"""“英雄我们又见面了。”""",2,0,0,6,2000,61,0,0,3,7,2,2000,20,150,50,100,150,50,0,100
402206,22,6,萧大王  精英,1,60406,121,50406,7,56140,78410,50900,0,309,121,50207,7,48280,64000,73170,0,319,121,50406,7,70550,74480,40420,0,402,121,50201,7,54830,48280,82340,0,407,121,50204,7,48280,83650,53520,0,412,121,50406,7,62690,73170,49590,0,303,121,50301,7,67930,77100,40420,0,3,1,720,504,15000,10,20201,0,0,20,0,0,300,4008,0,0,1,402208,"""看来这里故人真是不少啊。""",2,0,0,6,2000,61,0,0,3,7,2,2000,42,150,50,150,50,100,0,100
402208,22,8,光复大燕  精英,1,60207,122,50207,7,61860,69780,55260,0,314,122,50406,7,71100,67140,48660,0,401,122,50410,7,55260,49980,81660,0,404,122,50411,7,48660,72420,65820,0,409,122,50207,7,67140,76380,43380,0,414,122,50201,7,67140,63180,56580,0,305,122,50403,7,61860,60540,64500,0,3,1,724,506,15000,10,40201,0,0,20,0,0,300,4008,0,0,1,402209,"""原来慕容世家真在图谋不轨，别让慕容富跑了。""",2,0,0,6,2000,61,0,0,3,26,2,2000,0,150,50,150,100,50,0,100
402209,22,9,萧氏父子  精英,1,60406,123,50406,7,50370,79630,58350,0,316,123,50410,7,50370,57020,80960,0,402,123,50111,7,70320,80960,37070,0,405,123,50406,7,50370,53030,84950,0,410,123,50404,7,62340,55690,70320,0,415,123,50401,7,54360,63670,70320,0,306,123,50403,7,65000,65000,58350,0,4,1,972,680,20000,13,10202,0,0,20,0,0,400,4008,0,0,1,402210,"""看来和萧大王的误会一时半会也解除不了。""",2,0,0,6,2000,61,0,0,3,4,2,2000,0,150,100,50,50,150,0,100
402210,22,10,扫地神僧  精英,1,60410,123,50410,7,51700,72980,63670,0,317,123,50111,7,49040,59680,79630,0,403,123,50304,7,55690,55690,76970,0,406,123,50111,7,67660,49040,71650,0,411,123,50402,7,53030,57020,78300,0,301,123,50401,7,65000,41060,82290,0,308,123,50201,7,62340,43720,82290,0,4,1,972,680,20000,13,20202,0,0,20,0,0,400,4008,0,0,1,402304,"""“阿弥陀佛”不知道哪里来了个扫地的和尚。""",2,0,0,6,2000,61,0,0,3,26,2,2000,46,150,100,50,150,50,0,100
402304,23,6,友坦之  精英,1,60107,126,50111,7,58340,61060,73300,0,401,126,50304,7,59700,62420,70580,0,407,126,50201,7,63780,54260,74660,0,410,126,50204,7,62420,67860,62420,0,415,126,50406,7,52900,55620,84180,0,305,126,50210,7,58340,51540,82820,0,314,126,50411,7,50180,67860,74660,0,3,1,742,519,15600,10,40202,0,0,20,0,0,300,4008,0,0,1,402307,"""叛徒友坦之居然还敢来参加大会。""",2,0,0,9,2000,61,0,0,3,8,2,2000,13,150,100,150,50,50,0,100
402307,23,9,洪齐公  精英,1,60304,127,50304,7,67000,49190,77960,0,404,127,50201,7,57410,54670,82070,0,410,127,50411,7,60150,76590,57410,0,413,127,50207,7,65630,87550,40970,0,303,127,50201,7,61520,54670,77960,0,301,127,50405,7,69740,61520,62890,0,318,127,50411,7,60150,65630,68370,0,4,1,996,697,20800,13,10203,0,0,20,0,0,400,4008,0,0,1,402308,"""“虽然英雄是一片好心，但是作为前任帮主，我老叫花子不能袖手旁观。”""",2,0,0,9,2000,61,0,0,3,4,2,2000,30,150,150,50,50,100,0,100
402308,23,10,蓉儿  精英,1,60201,128,50201,7,67500,66120,61980,0,405,128,50411,7,49560,64740,81300,0,411,128,50406,7,50940,64740,79920,0,414,128,50404,7,61980,45420,88200,0,304,128,50401,7,50940,81300,63360,0,309,128,50405,7,70260,49560,75780,0,319,128,50111,7,57840,74400,63360,0,4,1,1002,701,20800,13,20203,0,0,20,0,0,400,4008,0,0,1,402309,"""原来蓉儿还是丐帮帮主。""",2,0,0,9,2000,61,0,0,3,26,2,2000,14,150,150,50,100,50,0,100
402309,23,11,郭大侠  精英,1,60411,129,50411,7,66610,69390,61050,0,406,129,50406,7,70780,87460,38810,0,412,129,50111,7,49930,61050,86070,0,415,129,50402,7,48540,68000,80510,0,305,129,50401,7,59660,63830,73560,0,310,129,50301,7,74950,81900,40200,0,320,129,50302,7,62440,59660,74950,0,4,1,1008,705,20800,13,40203,0,0,20,0,0,400,4008,0,0,1,402310,"""“蓉儿，我来了。”""",2,0,0,9,2000,61,0,0,3,4,2,2000,47,150,150,100,50,50,0,100
402310,23,12,萧大王  精英,1,60406,129,50406,7,55490,73560,68000,0,407,129,50111,7,61050,54100,81900,0,413,129,50204,7,65220,58270,73560,0,301,129,50406,7,55490,80510,61050,0,306,129,50210,7,69390,74950,52710,0,314,129,50403,7,51320,81900,63830,0,401,129,50305,7,55490,56880,84680,0,5,1,1260,882,26000,16,10204,0,0,20,0,0,500,4008,0,0,1,402405,"""“萧某没想到又在此处遇见英雄。”""",2,0,0,9,2000,61,0,0,3,26,2,2000,42,65,71,105,78,110,0,100
402405,24,5,友坦之  精英,1,60107,132,50111,7,60980,48200,92220,0,412,132,50204,7,69500,82280,49620,0,303,132,50207,7,76600,53880,70920,0,306,132,50201,7,76600,45360,79440,0,314,132,50405,7,52460,89380,59560,0,320,132,50403,7,65240,52460,83700,0,404,132,50306,7,73760,76600,51040,0,2,1,513,359,10800,6,20204,0,0,20,0,0,200,4008,0,0,1,402406,"""又遇到了这铁头人，真是棘手。""",2,0,0,2,2000,61,0,0,5,0,16200,2000,13,60,68,114,52,93,0,100
402406,24,6,星宿老仙  精英,1,60204,133,50204,7,75720,58560,68570,0,413,133,50207,7,75720,74290,52840,0,304,133,50404,7,49980,81440,71430,0,308,133,50401,7,68570,58560,75720,0,316,133,50405,7,61420,77150,64280,0,401,133,50201,7,75720,41400,85730,0,405,133,50303,7,68570,62850,71430,0,3,1,774,541,16200,10,40204,0,0,20,0,0,300,4008,0,0,1,402407,"""和星宿老仙绝不是误会，不用手下留情。""",2,0,0,2,2000,61,0,0,5,0,24300,2000,17,92,58,81,106,98,0,100
402407,24,7,慕容富  精英,1,60207,133,50207,7,75720,67140,59990,0,414,133,50404,7,57130,80010,65710,0,305,133,50402,7,74290,48550,80010,0,301,133,50401,7,70000,90020,42830,0,317,133,50301,7,51410,74290,77150,0,402,133,50411,7,74290,67140,61420,0,406,133,50304,7,49980,75720,77150,0,3,1,774,541,16200,10,10205,0,0,20,0,0,300,4008,0,0,1,402408,"""妄想依靠武林匡扶大燕，实在是可恶。""",2,0,0,2,2000,61,0,0,5,0,24300,2000,20,94,52,101,84,93,0,100
402408,24,8,段公子  精英,1,60404,134,50404,7,54660,77700,71940,0,415,134,50402,7,57540,77700,69060,0,306,134,50406,7,51780,77700,74820,0,309,134,50210,7,61860,74820,67620,0,318,134,50403,7,48900,89220,66180,0,403,134,50411,7,56100,82020,66180,0,407,134,50307,7,53220,58980,92100,0,3,1,778,544,16200,10,20205,0,0,20,0,0,300,4008,0,0,1,402409,"""“我大哥在哪，我就在哪。”""",2,0,0,2,2000,61,0,0,5,0,24300,2000,40,125,64,124,50,118,0,100
402409,24,9,虚竺  精英,1,60405,135,50402,7,65200,89850,50700,0,201,135,50406,7,73900,43450,88400,0,308,135,50201,7,56500,84050,65200,0,310,135,50405,7,71000,73900,60850,0,319,135,50403,7,72450,92750,40550,0,404,135,50111,7,75350,86950,43450,0,408,135,50403,7,75350,62300,68100,0,4,1,1044,730,22400,13,40205,0,0,20,0,0,400,4008,0,0,1,402410,"""虚竺虽然已是飘渺派掌门，但是从小在少林长大。""",2,0,0,2,2000,61,0,0,5,0,33600,2000,41,120,99,107,61,111,0,100
402410,24,10,天龙三兄弟  精英,1,60406,135,50406,7,76800,39100,89850,0,60404,135,50201,7,73900,76800,55050,0,60405,135,50401,7,73900,42000,89850,0,314,135,50405,7,71000,42000,92750,0,320,135,50201,7,75350,69550,60850,0,403,135,50302,7,59400,79700,66650,0,409,135,50411,7,53600,76800,75350,0,4,1,1044,730,22400,13,10201,0,0,20,0,0,400,4008,0,0,1,402501,"""三兄弟都是武林高手，此次以一敌三，只能硬上了。""",2,0,0,2,2000,61,0,0,5,0,33600,2000,0,78,114,125,89,109,0,100
402501,25,1,敏敏郡主  精英,1,60208,136,50201,7,56900,64200,86100,0,202,136,50401,7,78800,39380,89020,0,309,136,50401,7,52520,84640,70040,0,316,136,50301,7,55440,74420,77340,0,401,136,50411,7,49600,65660,91940,0,404,136,50305,7,59820,87560,59820,0,410,136,50407,7,55440,86100,65660,0,1,1,262,183,5600,3,20201,0,0,20,0,0,100,4008,0,0,1,402502,"""第一位是汝阳王府的敏敏郡主郡主。""",2,0,0,6,2000,61,0,0,5,0,8400,2000,21,89,87,57,122,110,0,100
402502,25,2,张教主  精英,1,60401,136,50401,7,51060,89020,67120,0,60208,136,50401,7,51060,68580,87560,0,310,136,50210,7,58360,56900,91940,0,317,136,50403,7,78800,87560,40840,0,402,136,50411,7,58360,83180,65660,0,405,136,50306,7,74420,45220,87560,0,401,136,50307,7,52520,62740,91940,0,1,1,262,183,5600,3,40201,0,0,20,0,0,100,4008,0,0,1,402503,"""明教教主张教主来了。""",2,0,0,6,2000,61,0,0,5,0,8400,2000,37,138,66,107,65,134,0,100
402503,25,3,退隐江湖  精英,1,60401,137,50401,7,74940,66120,67590,0,203,137,50210,7,64650,66120,77880,0,314,137,50405,7,52890,89640,66120,0,318,137,50403,7,74940,69060,64650,0,403,137,50111,7,69060,58770,80820,0,406,137,50303,7,63180,89640,55830,0,402,137,50307,7,51420,92580,64650,0,2,1,528,369,11200,6,10202,0,0,20,0,0,200,4008,0,0,1,402504,"""两人决定此次比试完之后便退隐江湖。""",2,0,0,6,2000,61,0,0,5,0,16800,2000,0,93,70,102,80,109,0,100
402504,25,4,圣姑  精英,1,60211,138,50210,7,79900,88780,41420,0,204,138,50405,7,71020,87300,51780,0,316,138,50405,7,60660,57700,91740,0,319,138,50201,7,54740,63620,91740,0,404,138,50302,7,62140,90260,57700,0,407,138,50304,7,56220,60660,93220,0,401,138,50307,7,60660,81380,68060,0,2,1,531,371,11200,6,20202,0,0,20,0,0,200,4008,0,0,1,402505,"""邪教“圣姑”此番已经改邪归正了。""",2,0,0,6,2000,61,0,0,5,0,16800,2000,24,120,89,89,100,57,0,100
402505,25,5,令狐少侠  精英,1,60403,138,50405,7,71020,53260,85820,0,60211,138,50405,7,78420,48820,82860,0,317,138,50301,7,65100,62140,82860,0,320,138,50411,7,54740,93220,62140,0,403,138,50305,7,75460,50300,84340,0,408,138,50307,7,51780,65100,93220,0,402,138,50307,7,56220,60660,93220,0,2,1,531,371,11200,6,40202,0,0,20,0,0,200,4008,0,0,1,402506,"""小心他的独孤神剑。""",2,0,0,6,2000,61,0,0,5,0,16800,2000,39,138,88,106,129,67,0,100
402506,25,6,笑傲江湖  精英,1,60403,139,50405,7,62570,86410,62570,0,205,139,50301,7,53630,84920,73000,0,318,139,50403,7,64060,58100,89390,0,401,139,50411,7,77470,92370,41710,0,404,139,50306,7,50650,80450,80450,0,409,139,50403,7,80450,90880,40220,0,403,139,50201,7,75980,68530,67040,0,3,1,801,560,16800,10,10203,0,0,20,0,0,300,4008,0,0,1,402507,"""令狐夫妇也是一对神仙眷侣。""",2,0,0,6,2000,61,0,0,5,0,25200,2000,0,131,122,63,134,119,0,100
402507,25,7,龙姑娘  精英,1,60301,139,50301,7,58100,53630,99820,0,206,139,50403,7,65550,74490,71510,0,319,139,50403,7,53630,68530,89390,0,402,139,50111,7,77470,50650,83430,0,405,139,50303,7,74490,86410,50650,0,410,139,50411,7,68530,59590,83430,0,410,139,50201,7,53630,62570,95350,0,3,1,801,560,16800,10,20203,0,0,20,0,0,300,4008,0,0,1,402508,"""下一位是玉真派掌门龙姑娘。""",2,0,0,6,2000,61,0,0,5,0,25200,2000,27,132,83,134,127,80,0,100
402508,25,8,扬过  精英,1,60402,140,50403,8,75000,57000,81000,0,60301,140,50403,8,69000,82500,61500,0,320,140,50201,8,73500,85500,54000,0,403,140,50302,8,69000,75000,69000,0,406,140,50304,8,63000,64500,85500,0,401,140,50407,8,58500,67500,87000,0,401,140,50201,8,67500,64500,81000,0,3,1,805,563,17400,10,40203,0,0,20,0,0,300,4008,0,0,1,402509,"""扬过是江湖新人中的高手，虽然只有一臂但却武功盖世。""",2,0,0,6,2000,61,0,0,5,0,26100,2000,38,73,105,120,133,91,0,100
402509,25,9,神雕侠侣  精英,1,60402,141,50403,8,63430,78530,72490,0,207,141,50201,8,63430,77020,74000,0,401,141,50411,8,64940,95140,54370,0,404,141,50305,8,55880,72490,86080,0,407,141,50307,8,81550,40780,92120,0,402,141,50307,8,81550,40780,92120,0,402,141,50201,8,64940,75510,74000,0,4,1,1080,756,23200,13,10204,0,0,20,0,0,400,4008,0,0,1,402510,"""终南山后终南古墓，神雕侠侣，绝迹江湖。""",2,0,0,6,2000,61,0,0,5,0,34800,2000,0,52,138,85,123,81,0,100
402510,25,10,蓉儿  精英,1,60201,141,50201,8,63430,69470,81550,0,208,141,50411,8,63430,77020,74000,0,402,141,50411,8,54370,64940,95140,0,403,141,50306,8,75510,81550,57390,0,408,141,50403,8,64940,55880,93630,0,401,141,50307,8,61920,86080,66450,0,403,141,50201,8,74000,80040,60410,0,4,1,1080,756,23200,13,20204,0,0,20,0,0,400,4008,0,0,1,402511,"""和蓉儿已是数次交锋，但这次不用以死相拼，顿时感悟颇多。""",2,0,0,6,2000,61,0,0,5,0,34800,2000,14,89,126,70,105,114,0,100
402511,25,11,郭大侠  精英,1,60411,142,50411,8,74500,83620,57780,0,209,142,50411,8,79060,57780,79060,0,403,142,50111,8,77540,76020,62340,0,404,142,50303,8,69940,79060,66900,0,409,142,50411,8,76020,44100,95780,0,402,142,50307,8,56260,94260,65380,0,404,142,50201,8,60820,57780,97300,0,4,1,1086,760,23200,13,40204,0,0,20,0,0,400,4008,0,0,1,402512,"""镇守襄阳数十年，真是英雄人物。""",2,0,0,6,2000,61,0,0,5,0,34800,2000,47,83,92,132,102,87,0,100
402512,25,12,英雄儿女  精英,1,60411,142,50411,8,77540,89700,48660,0,60201,142,50111,8,82100,94260,39540,0,404,142,50302,8,69940,66900,79060,0,405,142,50304,8,60820,57780,97300,0,410,142,50407,8,63860,94260,57780,0,403,142,50307,8,77540,51700,86660,0,401,142,50201,8,62340,86660,66900,0,5,1,1357,949,29000,16,10205,0,0,20,0,0,500,4008,0,0,1,402601,"""侠之大者，为国而舍弃小爱，可歌可敬。""",2,0,0,6,2000,61,0,0,5,0,43500,2000,0,130,61,104,73,111,0,100
402601,26,1,裘千仁  精英,1,60212,143,50111,8,59700,73470,84180,0,402,143,50302,8,76530,85710,55110,0,403,143,50305,8,70410,81120,65820,0,406,143,50307,8,67350,62760,87240,0,401,143,50307,8,71940,56640,88770,0,410,143,50201,8,67350,82650,67350,0,402,143,50201,8,55110,70410,91830,0,1,1,273,191,5800,3,20205,0,0,20,0,0,100,4008,0,0,1,402602,"""此人外号“铁掌草无痕”，轻功和掌法都相当了得。""",2,0,0,7,2000,61,0,0,5,0,8700,2000,25,117,117,88,133,91,0,100
402602,26,2,岳掌门  精英,1,60302,144,50302,8,58560,81660,78580,0,401,144,50305,8,55480,75500,87820,0,404,144,50306,8,53940,67800,97060,0,407,144,50403,8,81660,87820,49320,0,402,144,50307,8,70880,69340,78580,0,401,144,50201,8,72420,61640,84740,0,403,144,50306,8,66260,64720,87820,0,1,1,274,191,5800,3,40205,0,0,20,0,0,100,4008,0,0,1,402603,"""岳掌门这小人居然也敢来群侠比剑。""",2,0,0,7,2000,61,0,0,5,0,8700,2000,28,82,126,79,120,85,0,100
402603,26,3,东药  精英,1,60305,144,50305,8,61640,83200,73960,0,402,144,50306,8,73960,47780,97060,0,405,144,50303,8,67800,66260,84740,0,408,144,50411,8,80120,77040,61640,0,401,144,50307,8,80120,61640,77040,0,402,144,50201,8,83200,53940,81660,0,404,144,50306,8,66260,61640,90900,0,2,1,549,384,11600,6,10201,0,0,20,0,0,200,4008,0,0,1,402604,"""自桃花岛以来好久不见东药黄药师了。""",2,0,0,7,2000,61,0,0,5,0,17400,2000,31,137,130,78,74,54,0,100
402604,26,4,西诡  精英,1,60306,145,50306,8,52750,82200,85300,0,403,145,50303,8,57400,71350,91500,0,406,145,50304,8,80650,63600,76000,0,409,145,50407,8,72900,74450,72900,0,402,145,50307,8,72900,68250,79100,0,403,145,50201,8,79100,80650,60500,0,405,145,50306,8,55850,85300,79100,0,2,1,552,386,12000,6,20201,0,0,20,0,0,200,4008,0,0,1,402605,"""西诡欧阳风果然也来了，但是这次只是比武，不宜伤人性命。""",2,0,0,7,2000,61,0,0,5,0,18000,2000,32,70,140,89,117,80,0,100
402605,26,5,南僧  精英,1,60303,145,50303,8,55850,83750,80650,0,404,145,50304,8,55850,89950,74450,0,407,145,50307,8,58950,88400,72900,0,410,145,50307,8,80650,65150,74450,0,403,145,50201,8,54300,71350,94600,0,404,145,50201,8,62050,99250,58950,0,406,145,50306,8,68250,72900,79100,0,2,1,552,386,12000,6,40201,0,0,20,0,0,200,4008,0,0,1,402606,"""接下来是段皇爷。""",2,0,0,7,2000,61,0,0,5,0,18000,2000,29,103,86,138,77,118,0,100
402606,26,6,北乞  精英,1,60304,146,50304,8,56220,71820,93660,0,405,146,50307,8,76500,67140,78060,0,408,146,50403,8,57780,64020,99900,0,401,146,50307,8,57780,70260,93660,0,410,146,50201,8,74940,99900,46860,0,401,146,50201,8,68700,88980,64020,0,405,146,50302,8,70260,88980,62460,0,3,1,832,582,18000,10,10202,0,0,20,0,0,300,4008,0,0,1,402607,"""又遇到了洪齐公，真是老友相见。""",2,0,0,7,2000,61,0,0,5,0,27000,2000,30,135,126,55,67,96,0,100
402607,26,7,中不通  精英,1,60307,147,50307,8,80140,72290,70720,0,406,147,50403,8,56590,95840,70720,0,409,147,50411,8,72290,80140,70720,0,402,147,50307,8,84850,45600,92700,0,401,147,50201,8,84850,50310,87990,0,402,147,50201,8,58160,64440,100550,0,404,147,50301,8,77000,48740,97410,0,3,1,837,585,18000,10,20202,0,0,20,0,0,300,4008,0,0,1,402608,"""这一场是老顽童老顽童。""",2,0,0,7,2000,61,0,0,5,0,27000,2000,33,63,127,91,121,59,0,100
402608,26,8,西傲  精英,1,60402,147,50403,8,84850,97410,40890,0,407,147,50411,8,72290,69150,81710,0,410,147,50407,8,84850,39320,98980,0,401,147,50307,8,66010,80140,77000,0,402,147,50201,8,61300,98980,62870,0,403,147,50201,8,62870,59730,100550,0,403,147,50303,8,73860,69150,80140,0,3,1,837,585,18000,10,40202,0,0,20,0,0,300,4008,0,0,1,402609,"""没想到扬过初出茅庐却已经有了“西傲”称号。""",2,0,0,7,2000,61,0,0,5,0,27000,2000,38,78,54,108,77,108,0,100
402609,26,9,北仁  精英,1,60411,148,50411,8,74340,63280,86980,0,408,148,50407,8,68020,58540,98040,0,401,148,50307,8,74340,82240,68020,0,402,148,50201,8,72760,74340,77500,0,403,148,50201,8,74340,55380,94880,0,404,148,50306,8,80660,80660,63280,0,402,148,50304,8,55380,91720,77500,0,4,1,1122,785,24000,13,10203,0,0,20,0,0,400,4008,0,0,1,402610,"""郭大侠为国为民，“北仁”称号当之无愧。""",2,0,0,7,2000,61,0,0,5,0,36000,2000,47,64,113,137,77,63,0,100
402610,26,10,中真武  精英,1,60407,150,50407,8,60900,91300,75300,0,409,150,50307,8,80100,60900,86500,0,402,150,50307,8,64100,64100,99300,0,403,150,50201,8,83300,44900,99300,0,404,150,50201,8,62500,80100,84900,0,405,150,50306,8,56100,94500,76900,0,401,150,50302,8,64100,83300,80100,0,4,1,1134,793,24800,13,20203,0,0,20,0,0,400,4008,0,0,1,0,"""主办人王真人就在眼前，战胜他就是天下第一了。""",2,0,0,7,2000,61,0,0,5,0,37200,2000,43,111,54,96,104,59,0,100
500101,1,1,初级顽童,1,60307,10,50307,3,500,500,1000,0,401,15,50307,3,500,500,1000,0,405,15,50307,3,500,500,1000,0,409,15,50201,3,500,500,1000,0,0,0,0,3,500,500,1000,0,0,0,0,3,500,500,1000,0,0,0,0,3,500,500,1000,0,5,20,400,280,2500,0,0,0,0,0,0,0,0,0,0,0,1,0,"""来，和伯伯我切磋切磋，给予大量经验""",3,0,0,2,0,0,0,0,5,0,0,0,0,100,100,100,100,100,0,100
500102,1,2,中级顽童,1,60307,30,50307,5,5000,5000,5000,0,402,45,50307,5,5000,5000,5000,0,406,45,50307,5,5000,5000,5000,0,410,45,50201,5,5000,5000,5000,0,410,45,50201,5,5000,5000,5000,0,409,45,50306,5,5000,5000,5000,0,407,45,50304,5,5000,5000,5000,0,10,20,1000,700,7500,0,0,0,0,0,0,0,0,0,0,0,1,0,"""来，和伯伯我切磋切磋，给予大量经验。""",3,0,0,2,0,0,0,0,5,0,0,0,0,100,100,100,100,100,0,100
500103,1,3,高级顽童,1,60307,60,50307,7,20000,20000,20000,0,403,75,50307,7,20000,20000,20000,0,407,75,50201,7,20000,20000,20000,0,411,75,50201,7,20000,20000,20000,0,401,75,50306,7,20000,20000,20000,0,408,75,50302,7,20000,20000,20000,0,406,75,50305,7,20000,20000,20000,0,15,20,2300,1610,12000,0,0,0,0,0,0,0,0,0,0,0,1,0,"""来，和伯伯我切磋切磋，给予大量经验。""",3,0,0,2,0,0,0,0,5,0,0,0,0,100,100,100,100,100,0,100
500104,1,4,超级顽童,1,60307,90,50307,9,35000,35000,35000,0,404,105,50201,9,35000,35000,35000,0,408,105,50201,9,35000,35000,35000,0,412,105,50201,9,35000,35000,35000,0,402,105,50306,9,35000,35000,35000,0,407,105,50301,9,35000,35000,35000,0,405,105,50305,9,35000,35000,35000,0,20,20,4000,2800,30000,0,0,0,0,0,0,0,0,0,0,0,1,0,"""来，和伯伯我切磋切磋，给予大量经验。""",3,0,0,2,0,0,0,0,5,0,0,0,0,100,100,100,100,100,0,100
500201,2,1,初级郡主,1,60208,10,50201,3,500,500,1000,0,402,15,50201,3,500,500,1000,0,403,15,50201,3,500,500,1000,0,407,15,50201,3,500,500,1000,0,0,0,0,3,500,500,1000,0,0,0,0,3,500,500,1000,0,0,0,0,3,500,500,1000,0,5,20,300,210,5000,0,0,0,0,0,0,0,0,0,0,0,1,0,"""赢过本郡主的都可以领取大笔的赏钱！""",3,0,0,2,0,0,0,0,5,0,0,0,0,100,100,100,100,100,0,100
500202,2,2,中级郡主,1,60208,30,50201,5,5000,5000,5000,0,403,45,50201,5,5000,5000,5000,0,404,45,50201,5,5000,5000,5000,0,408,45,50201,5,5000,5000,5000,0,406,45,50306,5,5000,5000,5000,0,405,45,50304,5,5000,5000,5000,0,408,45,50306,5,5000,5000,5000,0,10,20,700,490,15000,0,0,0,0,0,0,0,0,0,0,0,1,0,"""赢过本郡主的都可以领取大笔的赏钱！""",3,0,0,2,0,0,0,0,5,0,0,0,0,100,100,100,100,100,0,100
