index,层数,侠客ID,LV,skill,SkillLv,攻击加成,防御加成,生命加成,元宝奖励,金钱奖励,道具包,卡牌包,江湖阅历,剑系特效,掌系特效,内系特效,暗系特效,棍系特效,下一层ID,单层失败卡牌包,单层失败元宝奖励,单层失败金钱奖励,单层失败道具包,单层失败江湖阅历
1497,77,60301,231,50301,3,85556,38621,167280,0,1000,0,0,50,100,100,150,100,50,78,0,0,100,0,5
1498,77,60302,231,50302,3,83636,32870,205610,0,1000,0,0,50,100,50,100,100,150,78,0,0,100,0,5
1499,77,60303,231,50303,3,57468,53973,226115,0,1000,0,0,50,100,100,150,100,50,78,0,0,100,0,5
1500,77,60304,231,50304,3,63459,35750,292117,0,1000,0,0,50,100,150,100,50,100,78,0,0,100,0,5
1501,77,60305,231,50305,3,58415,64174,175154,0,1000,0,0,50,150,100,50,100,100,78,0,0,100,0,5
1502,77,60306,231,50306,3,66696,53022,194309,0,1000,0,0,50,50,100,100,150,100,78,0,0,100,0,5
1503,77,60307,231,50307,3,64182,58772,173284,0,1000,0,0,50,150,100,50,100,100,78,0,0,100,0,5
1504,77,60308,231,50308,3,86856,39227,157745,0,1000,0,0,50,100,150,100,50,100,78,0,0,100,0,5
1505,77,60309,231,50309,3,56491,67303,173845,0,1000,0,0,50,100,100,150,100,50,78,0,0,100,0,5
1506,77,60310,231,50310,3,68985,43071,232701,0,1000,0,0,50,100,150,100,50,100,78,0,0,100,0,5
1507,77,60401,231,50401,3,123092,106135,351513,0,1000,0,0,50,100,150,100,50,100,78,0,0,100,0,5
1508,77,60402,231,50402,3,128834,83424,436317,0,1000,0,0,50,150,100,50,100,100,78,0,0,100,0,5
1509,77,60403,231,50403,3,153141,80507,329138,0,1000,0,0,50,100,50,100,100,150,78,0,0,100,0,5
1510,77,60404,231,50404,3,143231,86009,351430,0,1000,0,0,50,100,100,150,100,50,78,0,0,100,0,5
1511,77,60405,231,50405,3,120200,88846,457029,0,1000,0,0,50,150,100,50,100,100,78,0,0,100,0,5
1512,77,60406,231,50406,3,121829,103592,370397,0,1000,0,0,50,50,100,100,150,100,78,0,0,100,0,5
1513,77,60407,231,50407,3,123079,90766,428235,0,1000,0,0,50,100,150,100,50,100,78,0,0,100,0,5
1514,77,60408,231,50408,3,148978,70274,401228,0,1000,0,0,50,100,150,100,50,100,78,0,0,100,0,5
1515,77,60409,231,50409,3,118563,100385,402786,0,1000,0,0,50,100,50,100,100,150,78,0,0,100,0,5
1516,77,60410,231,50410,3,123079,68695,538613,0,1000,0,0,50,50,100,100,150,100,78,0,0,100,0,5
1517,77,60411,231,50411,3,129491,97817,356167,0,1000,0,0,50,150,100,50,100,100,78,0,0,100,0,5
1518,78,60301,234,50301,3,86940,39248,169948,0,1000,0,0,50,100,100,150,100,50,79,0,0,100,0,5
1519,78,60302,234,50302,3,84989,33402,208917,0,1000,0,0,50,100,50,100,100,150,79,0,0,100,0,5
1520,78,60303,234,50303,3,58401,54856,229684,0,1000,0,0,50,100,100,150,100,50,79,0,0,100,0,5
1521,78,60304,234,50304,3,64477,36329,296862,0,1000,0,0,50,100,150,100,50,100,79,0,0,100,0,5
1522,78,60305,234,50305,3,59364,65219,177913,0,1000,0,0,50,150,100,50,100,100,79,0,0,100,0,5
1523,78,60306,234,50306,3,67775,53889,197387,0,1000,0,0,50,50,100,100,150,100,79,0,0,100,0,5
1524,78,60307,234,50307,3,65227,59735,175974,0,1000,0,0,50,150,100,50,100,100,79,0,0,100,0,5
1525,78,60308,234,50308,3,88271,39857,160253,0,1000,0,0,50,100,150,100,50,100,79,0,0,100,0,5
1526,78,60309,234,50309,3,57408,68384,176662,0,1000,0,0,50,100,100,150,100,50,79,0,0,100,0,5
1527,78,60310,234,50310,3,70110,43764,236418,0,1000,0,0,50,100,150,100,50,100,79,0,0,100,0,5
1528,78,60401,234,50401,3,125075,107870,357035,0,1000,0,0,50,100,150,100,50,100,79,0,0,100,0,5
1529,78,60402,234,50402,3,130913,84764,443334,0,1000,0,0,50,150,100,50,100,100,79,0,0,100,0,5
1530,78,60403,234,50403,3,155608,81799,334455,0,1000,0,0,50,100,50,100,100,150,79,0,0,100,0,5
1531,78,60404,234,50404,3,145550,87407,356952,0,1000,0,0,50,100,100,150,100,50,79,0,0,100,0,5
1532,78,60405,234,50405,3,122135,90293,464309,0,1000,0,0,50,150,100,50,100,100,79,0,0,100,0,5
1533,78,60406,234,50406,3,123807,105267,376238,0,1000,0,0,50,50,100,100,150,100,79,0,0,100,0,5
1534,78,60407,234,50407,3,125062,92245,435035,0,1000,0,0,50,100,150,100,50,100,79,0,0,100,0,5
1535,78,60408,234,50408,3,151392,71378,407743,0,1000,0,0,50,100,150,100,50,100,79,0,0,100,0,5
1536,78,60409,234,50409,3,120455,102023,409244,0,1000,0,0,50,100,50,100,100,150,79,0,0,100,0,5
1537,78,60410,234,50410,3,125062,69806,547250,0,1000,0,0,50,50,100,100,150,100,79,0,0,100,0,5
1538,78,60411,234,50411,3,131597,99396,361768,0,1000,0,0,50,150,100,50,100,100,79,0,0,100,0,5
1539,79,60301,237,50301,3,88333,39879,172631,0,1000,0,0,50,100,100,150,100,50,80,0,0,100,0,5
1540,79,60302,237,50302,3,86349,33936,212242,0,1000,0,0,50,100,50,100,100,150,80,0,0,100,0,5
1541,79,60303,237,50303,3,59339,55744,233272,0,1000,0,0,50,100,100,150,100,50,80,0,0,100,0,5
1542,79,60304,237,50304,3,65499,36912,301634,0,1000,0,0,50,100,150,100,50,100,80,0,0,100,0,5
1543,79,60305,237,50305,3,60318,66269,180687,0,1000,0,0,50,150,100,50,100,100,80,0,0,100,0,5
1544,79,60306,237,50306,3,68860,54761,200482,0,1000,0,0,50,50,100,100,150,100,80,0,0,100,0,5
1545,79,60307,237,50307,3,66278,60703,178679,0,1000,0,0,50,150,100,50,100,100,80,0,0,100,0,5
1546,79,60308,237,50308,3,89693,40490,162776,0,1000,0,0,50,100,150,100,50,100,80,0,0,100,0,5
1547,79,60309,237,50309,3,58331,69471,179495,0,1000,0,0,50,100,100,150,100,50,80,0,0,100,0,5
1548,79,60310,237,50310,3,71241,44461,240156,0,1000,0,0,50,100,150,100,50,100,80,0,0,100,0,5
1549,79,60401,237,50401,3,127069,109614,362588,0,1000,0,0,50,100,150,100,50,100,80,0,0,100,0,5
1550,79,60402,237,50402,3,133003,86111,450390,0,1000,0,0,50,150,100,50,100,100,80,0,0,100,0,5
1551,79,60403,237,50403,3,158088,83097,339801,0,1000,0,0,50,100,50,100,100,150,80,0,0,100,0,5
1552,79,60404,237,50404,3,147881,88814,362505,0,1000,0,0,50,100,100,150,100,50,80,0,0,100,0,5
1553,79,60405,237,50405,3,124081,91748,471629,0,1000,0,0,50,150,100,50,100,100,80,0,0,100,0,5
1554,79,60406,237,50406,3,125797,106952,382111,0,1000,0,0,50,50,100,100,150,100,80,0,0,100,0,5
1555,79,60407,237,50407,3,127057,93731,441873,0,1000,0,0,50,100,150,100,50,100,80,0,0,100,0,5
1556,79,60408,237,50408,3,153820,72488,414294,0,1000,0,0,50,100,150,100,50,100,80,0,0,100,0,5
1557,79,60409,237,50409,3,122357,103671,415738,0,1000,0,0,50,100,50,100,100,150,80,0,0,100,0,5
1558,79,60410,237,50410,3,127057,70923,555935,0,1000,0,0,50,50,100,100,150,100,80,0,0,100,0,5
1559,79,60411,237,50411,3,133715,100984,367401,0,1000,0,0,50,150,100,50,100,100,80,0,0,100,0,5
1560,80,60301,240,50301,3,89733,40513,175329,0,160000,4004,0,50,100,100,150,100,50,81,0,0,100,0,5
1561,80,60302,240,50302,3,87717,34474,215586,0,160000,4004,0,50,100,50,100,100,150,81,0,0,100,0,5
1562,80,60303,240,50303,3,60283,56637,236880,0,160000,4004,0,50,100,100,150,100,50,81,0,0,100,0,5
1563,80,60304,240,50304,3,66528,37498,306432,0,160000,4004,0,50,100,150,100,50,100,81,0,0,100,0,5
1564,80,60305,240,50305,3,61278,67326,183477,0,160000,4004,0,50,150,100,50,100,100,81,0,0,100,0,5
1565,80,60306,240,50306,3,69951,55637,203595,0,160000,4004,0,50,50,100,100,150,100,81,0,0,100,0,5
1566,80,60307,240,50307,3,67334,61677,181398,0,160000,4004,0,50,150,100,50,100,100,81,0,0,100,0,5
1567,80,60308,240,50308,3,91123,41126,165312,0,160000,4004,0,50,100,150,100,50,100,81,0,0,100,0,5
1568,80,60309,240,50309,3,59258,70564,182343,0,160000,4004,0,50,100,100,150,100,50,81,0,0,100,0,5
1569,80,60310,240,50310,3,72379,45163,243915,0,160000,4004,0,50,100,150,100,50,100,81,0,0,100,0,5
1570,80,60401,240,50401,3,129074,111367,368172,0,160000,4004,0,50,100,150,100,50,100,81,0,0,100,0,5
1571,80,60402,240,50402,3,135106,87465,457485,0,160000,4004,0,50,150,100,50,100,100,81,0,0,100,0,5
1572,80,60403,240,50403,3,160583,84403,345177,0,160000,4004,0,50,100,50,100,100,150,81,0,0,100,0,5
1573,80,60404,240,50404,3,150226,90229,368088,0,160000,4004,0,50,100,100,150,100,50,81,0,0,100,0,5
1574,80,60405,240,50405,3,126038,93211,478989,0,160000,4004,0,50,150,100,50,100,100,81,0,0,100,0,5
1575,80,60406,240,50406,3,127798,108646,388017,0,160000,4004,0,50,50,100,100,150,100,81,0,0,100,0,5
1576,80,60407,240,50407,3,129062,95227,448749,0,160000,4004,0,50,100,150,100,50,100,81,0,0,100,0,5
1577,80,60408,240,50408,3,156261,73605,420882,0,160000,4004,0,50,100,150,100,50,100,81,0,0,100,0,5
1578,80,60409,240,50409,3,124270,105328,422268,0,160000,4004,0,50,100,50,100,100,150,81,0,0,100,0,5
1579,80,60410,240,50410,3,129062,72047,564669,0,160000,4004,0,50,50,100,100,150,100,81,0,0,100,0,5
1580,80,60411,240,50411,3,135845,102581,373065,0,160000,4004,0,50,150,100,50,100,100,81,0,0,100,0,5
1581,81,60001,243,50001,3,16434,16434,160844,0,1000,0,0,50,100,100,150,100,50,82,0,0,100,0,5
1582,81,60002,243,50002,3,32156,16434,82171,0,1000,0,0,50,100,50,100,100,150,82,0,0,100,0,5
1583,81,60003,243,50004,3,24906,21623,87419,0,1000,0,0,50,50,100,100,150,100,82,0,0,100,0,5
1584,81,60004,243,50010,3,21623,17484,124532,0,1000,0,0,50,100,150,100,50,100,82,0,0,100,0,5
1585,81,60005,243,50003,3,22959,17454,112878,0,1000,0,0,50,100,150,100,50,100,82,0,0,100,0,5
1586,81,60006,243,50005,3,17484,24906,108115,0,1000,0,0,50,150,100,50,100,100,82,0,0,100,0,5
1587,81,60101,243,50101,3,46938,34647,122467,0,1000,0,0,50,150,100,50,100,100,82,0,0,100,0,5
1588,81,60102,243,50102,3,37707,47495,104321,0,1000,0,0,50,50,100,100,150,100,82,0,0,100,0,5
1589,81,60103,243,0,3,41261,42930,109442,0,1000,0,0,50,100,150,100,50,100,82,0,0,100,0,5
1590,81,60104,243,50103,3,55697,25412,119727,0,1000,0,0,50,100,100,150,100,50,82,0,0,100,0,5
1591,81,60105,243,0,3,42386,27941,173574,0,1000,0,0,50,100,150,100,50,100,82,0,0,100,0,5
1592,81,60106,243,50105,3,46947,27006,155512,0,1000,0,0,50,100,50,100,100,150,82,0,0,100,0,5
1593,81,60107,243,50111,3,53627,23456,139833,0,1000,0,0,50,150,100,50,100,100,82,0,0,100,0,5
1594,81,60108,243,50105,3,31992,42867,214333,0,1000,0,0,50,100,100,150,100,50,82,0,0,100,0,5
1595,82,60001,246,50001,3,16683,16683,163320,0,1000,0,0,50,100,100,150,100,50,83,0,0,100,0,5
1596,82,60002,246,50002,3,32651,16683,83416,0,1000,0,0,50,100,50,100,100,150,83,0,0,100,0,5
1597,82,60003,246,50004,3,25287,21954,88745,0,1000,0,0,50,50,100,100,150,100,83,0,0,100,0,5
1598,82,60004,246,50010,3,21954,17749,126435,0,1000,0,0,50,100,150,100,50,100,83,0,0,100,0,5
1599,82,60005,246,50003,3,23307,17719,114612,0,1000,0,0,50,100,150,100,50,100,83,0,0,100,0,5
1600,82,60006,246,50005,3,17749,25287,109769,0,1000,0,0,50,150,100,50,100,100,83,0,0,100,0,5
1601,82,60101,246,50101,3,47664,35177,124362,0,1000,0,0,50,150,100,50,100,100,83,0,0,100,0,5
1602,82,60102,246,50102,3,38286,48235,105898,0,1000,0,0,50,50,100,100,150,100,83,0,0,100,0,5
1603,82,60103,246,0,3,41890,43603,111101,0,1000,0,0,50,100,150,100,50,100,83,0,0,100,0,5
1604,82,60104,246,50103,3,56568,25795,121549,0,1000,0,0,50,100,100,150,100,50,83,0,0,100,0,5
1605,82,60105,246,0,3,43044,28358,176285,0,1000,0,0,50,100,150,100,50,100,83,0,0,100,0,5
1606,82,60106,246,50105,3,47672,27419,157906,0,1000,0,0,50,100,50,100,100,150,83,0,0,100,0,5
1607,82,60107,246,50111,3,54465,23819,141917,0,1000,0,0,50,150,100,50,100,100,83,0,0,100,0,5
1608,82,60108,246,50105,3,32486,43527,217634,0,1000,0,0,50,100,100,150,100,50,83,0,0,100,0,5
1609,83,60001,249,50001,3,16933,16933,165810,0,1000,0,0,50,100,100,150,100,50,84,0,0,100,0,5
1610,83,60002,249,50002,3,33149,16933,84667,0,1000,0,0,50,100,50,100,100,150,84,0,0,100,0,5
1611,83,60003,249,50004,3,25670,22286,90079,0,1000,0,0,50,50,100,100,150,100,84,0,0,100,0,5
1612,83,60004,249,50010,3,22286,18016,128348,0,1000,0,0,50,100,150,100,50,100,84,0,0,100,0,5
1613,83,60005,249,50003,3,23657,17986,116355,0,1000,0,0,50,100,150,100,50,100,84,0,0,100,0,5
1614,83,60006,249,50005,3,18016,25670,111431,0,1000,0,0,50,150,100,50,100,100,84,0,0,100,0,5
1615,83,60101,249,50101,3,48393,35709,126268,0,1000,0,0,50,150,100,50,100,100,84,0,0,100,0,5
1616,83,60102,249,50102,3,38867,48979,107483,0,1000,0,0,50,50,100,100,150,100,84,0,0,100,0,5
1617,83,60103,249,0,3,42522,44280,112768,0,1000,0,0,50,100,150,100,50,100,84,0,0,100,0,5
1618,83,60104,249,50103,3,57443,26179,123381,0,1000,0,0,50,100,100,150,100,50,84,0,0,100,0,5
1619,83,60105,249,0,3,43707,28777,179012,0,1000,0,0,50,100,150,100,50,100,84,0,0,100,0,5
1620,83,60106,249,50105,3,48401,27834,160312,0,1000,0,0,50,100,50,100,100,150,84,0,0,100,0,5
1621,83,60107,249,50111,3,55308,24184,144012,0,1000,0,0,50,150,100,50,100,100,84,0,0,100,0,5
1622,83,60108,249,50105,3,32984,44190,220952,0,1000,0,0,50,100,100,150,100,50,84,0,0,100,0,5
1623,84,60001,252,50001,3,17185,17185,168313,0,1000,0,0,50,100,100,150,100,50,85,0,0,100,0,5
1624,84,60002,252,50002,3,33650,17185,85924,0,1000,0,0,50,100,50,100,100,150,85,0,0,100,0,5
1625,84,60003,252,50004,3,26054,22621,91420,0,1000,0,0,50,50,100,100,150,100,85,0,0,100,0,5
1626,84,60004,252,50010,3,22621,18284,130271,0,1000,0,0,50,100,150,100,50,100,85,0,0,100,0,5
1627,84,60005,252,50003,3,24009,18254,118109,0,1000,0,0,50,100,150,100,50,100,85,0,0,100,0,5
1628,84,60006,252,50005,3,18284,26054,113103,0,1000,0,0,50,150,100,50,100,100,85,0,0,100,0,5
1629,84,60101,252,50101,3,49126,36244,128183,0,1000,0,0,50,150,100,50,100,100,85,0,0,100,0,5
1630,84,60102,252,50102,3,39452,49727,109077,0,1000,0,0,50,50,100,100,150,100,85,0,0,100,0,5
1631,84,60103,252,0,3,43158,44960,114445,0,1000,0,0,50,100,150,100,50,100,85,0,0,100,0,5
1632,84,60104,252,50103,3,58324,26565,125223,0,1000,0,0,50,100,100,150,100,50,85,0,0,100,0,5
1633,84,60105,252,0,3,44372,29198,181753,0,1000,0,0,50,100,150,100,50,100,85,0,0,100,0,5
1634,84,60106,252,50105,3,49135,28252,162732,0,1000,0,0,50,100,50,100,100,150,85,0,0,100,0,5
1635,84,60107,252,50111,3,56155,24550,146118,0,1000,0,0,50,150,100,50,100,100,85,0,0,100,0,5
1636,84,60108,252,50105,3,33484,44858,224289,0,1000,0,0,50,100,100,150,100,50,85,0,0,100,0,5
1637,85,60001,255,50001,3,17438,17438,170829,0,170000,4004,0,50,100,100,150,100,50,86,0,0,100,0,5
1638,85,60002,255,50002,3,34153,17438,87189,0,170000,4004,0,50,100,50,100,100,150,86,0,0,100,0,5
1639,85,60003,255,50004,3,26441,22957,92768,0,170000,4004,0,50,50,100,100,150,100,86,0,0,100,0,5
1640,85,60004,255,50010,3,22957,18554,132204,0,170000,4004,0,50,100,150,100,50,100,86,0,0,100,0,5
1641,85,60005,255,50003,3,24363,18524,119871,0,170000,4004,0,50,100,150,100,50,100,86,0,0,100,0,5
1642,85,60006,255,50005,3,18554,26441,114784,0,170000,4004,0,50,150,100,50,100,100,86,0,0,100,0,5
1643,85,60101,255,50101,3,49864,36782,130110,0,170000,4004,0,50,150,100,50,100,100,86,0,0,100,0,5
1644,85,60102,255,50102,3,40040,50479,110680,0,170000,4004,0,50,50,100,100,150,100,86,0,0,100,0,5
1645,85,60103,255,0,3,43797,45644,116130,0,170000,4004,0,50,100,150,100,50,100,86,0,0,100,0,5
1646,85,60104,255,50103,3,59209,26954,127074,0,170000,4004,0,50,100,100,150,100,50,86,0,0,100,0,5
1647,85,60105,255,0,3,45041,29621,184509,0,170000,4004,0,50,100,150,100,50,100,86,0,0,100,0,5
1648,85,60106,255,50105,3,49872,28672,165165,0,170000,4004,0,50,100,50,100,100,150,86,0,0,100,0,5
1649,85,60107,255,50111,3,57007,24919,148236,0,170000,4004,0,50,150,100,50,100,100,86,0,0,100,0,5
1650,85,60108,255,50105,3,33986,45529,227644,0,170000,4004,0,50,100,100,150,100,50,86,0,0,100,0,5
1651,86,60001,258,50001,3,17692,17692,173359,0,1000,0,0,50,100,100,150,100,50,87,0,0,100,0,5
1652,86,60002,258,50002,3,34659,17692,88460,0,1000,0,0,50,100,50,100,100,150,87,0,0,100,0,5
1653,86,60003,258,50004,3,26830,23295,94123,0,1000,0,0,50,50,100,100,150,100,87,0,0,100,0,5
1654,86,60004,258,50010,3,23295,18825,134148,0,1000,0,0,50,100,150,100,50,100,87,0,0,100,0,5
1655,86,60005,258,50003,3,24719,18794,121643,0,1000,0,0,50,100,150,100,50,100,87,0,0,100,0,5
1656,86,60006,258,50005,3,18825,26830,116474,0,1000,0,0,50,150,100,50,100,100,87,0,0,100,0,5
1657,86,60101,258,50101,3,50605,37323,132046,0,1000,0,0,50,150,100,50,100,100,87,0,0,100,0,5
1658,86,60102,258,50102,3,40631,51235,112291,0,1000,0,0,50,50,100,100,150,100,87,0,0,100,0,5
1659,86,60103,258,0,3,44440,46332,117825,0,1000,0,0,50,100,150,100,50,100,87,0,0,100,0,5
1660,86,60104,258,50103,3,60099,27344,128936,0,1000,0,0,50,100,100,150,100,50,87,0,0,100,0,5
1661,86,60105,258,0,3,45714,30047,187280,0,1000,0,0,50,100,150,100,50,100,87,0,0,100,0,5
1662,86,60106,258,50105,3,50613,29095,167610,0,1000,0,0,50,100,50,100,100,150,87,0,0,100,0,5
1663,86,60107,258,50111,3,57864,25290,150365,0,1000,0,0,50,150,100,50,100,100,87,0,0,100,0,5
1664,86,60108,258,50105,3,34492,46203,231017,0,1000,0,0,50,100,100,150,100,50,87,0,0,100,0,5
1665,87,60001,261,50001,3,17948,17948,175902,0,1000,0,0,50,100,100,150,100,50,88,0,0,100,0,5
1666,87,60002,261,50002,3,35168,17948,89738,0,1000,0,0,50,100,50,100,100,150,88,0,0,100,0,5
1667,87,60003,261,50004,3,27221,23634,95485,0,1000,0,0,50,50,100,100,150,100,88,0,0,100,0,5
1668,87,60004,261,50010,3,23634,19097,136103,0,1000,0,0,50,100,150,100,50,100,88,0,0,100,0,5
1669,87,60005,261,50003,3,25077,19067,123424,0,1000,0,0,50,100,150,100,50,100,88,0,0,100,0,5
1670,87,60006,261,50005,3,19097,27221,118172,0,1000,0,0,50,150,100,50,100,100,88,0,0,100,0,5
1671,87,60101,261,50101,3,51350,37867,133993,0,1000,0,0,50,150,100,50,100,100,88,0,0,100,0,5
1672,87,60102,261,50102,3,41225,51996,113910,0,1000,0,0,50,50,100,100,150,100,88,0,0,100,0,5
1673,87,60103,261,0,3,45086,47024,119528,0,1000,0,0,50,100,150,100,50,100,88,0,0,100,0,5
1674,87,60104,261,50103,3,60993,27737,130807,0,1000,0,0,50,100,100,150,100,50,88,0,0,100,0,5
1675,87,60105,261,0,3,46391,30475,190066,0,1000,0,0,50,100,150,100,50,100,88,0,0,100,0,5
1676,87,60106,261,50105,3,51359,29519,170069,0,1000,0,0,50,100,50,100,100,150,88,0,0,100,0,5
1677,87,60107,261,50111,3,58725,25662,152505,0,1000,0,0,50,150,100,50,100,100,88,0,0,100,0,5
1678,87,60108,261,50105,3,35000,46881,234407,0,1000,0,0,50,100,100,150,100,50,88,0,0,100,0,5
1679,88,60001,264,50001,3,18204,18204,178459,0,1000,0,0,50,100,100,150,100,50,89,0,0,100,0,5
1680,88,60002,264,50002,3,35679,18204,91022,0,1000,0,0,50,100,50,100,100,150,89,0,0,100,0,5
1681,88,60003,264,50004,3,27613,23976,96854,0,1000,0,0,50,50,100,100,150,100,89,0,0,100,0,5
1682,88,60004,264,50010,3,23976,19371,138067,0,1000,0,0,50,100,150,100,50,100,89,0,0,100,0,5
1683,88,60005,264,50003,3,25436,19341,125215,0,1000,0,0,50,100,150,100,50,100,89,0,0,100,0,5
1684,88,60006,264,50005,3,19371,27613,119880,0,1000,0,0,50,150,100,50,100,100,89,0,0,100,0,5
1685,88,60101,264,50101,3,52099,38413,135950,0,1000,0,0,50,150,100,50,100,100,89,0,0,100,0,5
1686,88,60102,264,50102,3,41822,52760,115538,0,1000,0,0,50,50,100,100,150,100,89,0,0,100,0,5
1687,88,60103,264,0,3,45736,47719,121241,0,1000,0,0,50,100,150,100,50,100,89,0,0,100,0,5
1688,88,60104,264,50103,3,61893,28132,132689,0,1000,0,0,50,100,100,150,100,50,89,0,0,100,0,5
1689,88,60105,264,0,3,47071,30905,192866,0,1000,0,0,50,100,150,100,50,100,89,0,0,100,0,5
1690,88,60106,264,50105,3,52108,29946,172541,0,1000,0,0,50,100,50,100,100,150,89,0,0,100,0,5
1691,88,60107,264,50111,3,59590,26037,154656,0,1000,0,0,50,150,100,50,100,100,89,0,0,100,0,5
1692,88,60108,264,50105,3,35510,47563,237816,0,1000,0,0,50,100,100,150,100,50,89,0,0,100,0,5
1693,89,60001,267,50001,3,18463,18463,181030,0,1000,0,0,50,100,100,150,100,50,90,0,0,100,0,5
1694,89,60002,267,50002,3,36193,18463,92314,0,1000,0,0,50,100,50,100,100,150,90,0,0,100,0,5
1695,89,60003,267,50004,3,28008,24319,98231,0,1000,0,0,50,50,100,100,150,100,90,0,0,100,0,5
1696,89,60004,267,50010,3,24319,19646,140042,0,1000,0,0,50,100,150,100,50,100,90,0,0,100,0,5
1697,89,60005,267,50003,3,25798,19616,127016,0,1000,0,0,50,100,150,100,50,100,90,0,0,100,0,5
1698,89,60006,267,50005,3,19646,28008,121597,0,1000,0,0,50,150,100,50,100,100,90,0,0,100,0,5
1699,89,60101,267,50101,3,52852,38963,137918,0,1000,0,0,50,150,100,50,100,100,90,0,0,100,0,5
1700,89,60102,267,50102,3,42422,53529,117175,0,1000,0,0,50,50,100,100,150,100,90,0,0,100,0,5
1701,89,60103,267,0,3,46389,48418,122962,0,1000,0,0,50,100,150,100,50,100,90,0,0,100,0,5
1702,89,60104,267,50103,3,62797,28529,134580,0,1000,0,0,50,100,100,150,100,50,90,0,0,100,0,5
1703,89,60105,267,0,3,47754,31338,195682,0,1000,0,0,50,100,150,100,50,100,90,0,0,100,0,5
1704,89,60106,267,50105,3,52861,30375,175026,0,1000,0,0,50,100,50,100,100,150,90,0,0,100,0,5
1705,89,60107,267,50111,3,60460,26413,156819,0,1000,0,0,50,150,100,50,100,100,90,0,0,100,0,5
1706,89,60108,267,50105,3,36024,48249,241243,0,1000,0,0,50,100,100,150,100,50,90,0,0,100,0,5
1707,90,60001,270,50001,3,18722,18722,183614,0,180000,4004,0,50,100,100,150,100,50,91,0,0,100,0,5
1708,90,60002,270,50002,3,36710,18722,93612,0,180000,4004,0,50,100,50,100,100,150,91,0,0,100,0,5
1709,90,60003,270,50004,3,28406,24665,99615,0,180000,4004,0,50,50,100,100,150,100,91,0,0,100,0,5
1710,90,60004,270,50010,3,24665,19923,142028,0,180000,4004,0,50,100,150,100,50,100,91,0,0,100,0,5
1711,90,60005,270,50003,3,26161,19893,128825,0,180000,4004,0,50,100,150,100,50,100,91,0,0,100,0,5
1712,90,60006,270,50005,3,19923,28406,123323,0,180000,4004,0,50,150,100,50,100,100,91,0,0,100,0,5
1713,90,60101,270,50101,3,53609,39515,139896,0,180000,4004,0,50,150,100,50,100,100,91,0,0,100,0,5
1714,90,60102,270,50102,3,43026,54301,118820,0,180000,4004,0,50,50,100,100,150,100,91,0,0,100,0,5
1715,90,60103,270,0,3,47045,49120,124693,0,180000,4004,0,50,100,150,100,50,100,91,0,0,100,0,5
1716,90,60104,270,50103,3,63706,28928,136481,0,180000,4004,0,50,100,100,150,100,50,91,0,0,100,0,5
1717,90,60105,270,0,3,48442,31772,198512,0,180000,4004,0,50,100,150,100,50,100,91,0,0,100,0,5
1718,90,60106,270,50105,3,53618,30807,177524,0,180000,4004,0,50,100,50,100,100,150,91,0,0,100,0,5
1719,90,60107,270,50111,3,61335,26792,158993,0,180000,4004,0,50,150,100,50,100,100,91,0,0,100,0,5
1720,90,60108,270,50105,3,36540,48938,244688,0,180000,4004,0,50,100,100,150,100,50,91,0,0,100,0,5
1721,91,60101,273,50101,3,54370,40071,141884,0,1000,0,0,50,180,100,0,100,100,92,0,0,100,0,5
1722,91,60102,273,50102,3,43633,55078,120474,0,1000,0,0,50,0,100,100,180,100,92,0,0,100,0,5
1723,91,60103,273,0,3,47705,49826,126432,0,1000,0,0,50,100,180,100,0,100,92,0,0,100,0,5
1724,91,60104,273,50103,3,64619,29328,138392,0,1000,0,0,50,100,100,180,100,0,92,0,0,100,0,5
1725,91,60105,273,0,3,49132,32209,201357,0,1000,0,0,50,100,180,100,0,100,92,0,0,100,0,5
1726,91,60106,273,50105,3,54379,31240,180034,0,1000,0,0,50,100,0,100,100,180,92,0,0,100,0,5
1727,91,60107,273,50111,3,62214,27172,161178,0,1000,0,0,50,180,100,0,100,100,92,0,0,100,0,5
1728,91,60108,273,50105,3,37059,49630,248150,0,1000,0,0,50,100,100,180,100,0,92,0,0,100,0,5
